Category,Title
technology,சௌந்தர்யா: இந்தியாவின் 2-வது ஏஐ செய்தி வாசிப்பாளர் | Soundarya India s second AI News Reader produce news in kannada - hindutamil.in
technology,"இந்தியாவில் ‘நத்திங் போன் (2)’ விற்பனை 21-ம் தேதி தொடக்கம்: விலை, சிறப்பு அம்சங்கள் | Nothing phone 2 Smartphone Sale in India Starts july 21 Price specifications - hindutamil.in"
technology,பயனர்களுக்கு புதிய வசதி - ‘வாட்ஸ்அப் வெப்’பில் சில முக்கிய மாற்றங்கள் | whatsapp web based interface has been changed details - hindutamil.in
technology,'லிசா' எனும் ஏஐ செய்தி வாசிப்பாளர்: ஒடிசா செய்தி சேனலின் தனித்துவ முயற்சி! | AI newsreader Lisa initiative of Odisha Satellite TV india - hindutamil.in
technology,"ஒப்போ ரெனோ 10 சீரிஸ் இந்தியாவில் அறிமுகம்: விலை, சிறப்பு அம்சங்கள் | oppo reno 10 series smartphone launched in india price specifications - hindutamil.in"
technology,மனிதர்களுக்கு எதிராக நாங்கள் செயல்பட மாட்டோம்: செயற்கை நுண்ணறிவு குறித்த மாநாட்டில் ரோபோக்கள் பதில் | We dont act against humans Robots answer at conference on ai - hindutamil.in
technology,"இந்திய சந்தையில் சாம்சங் எம்34 5ஜி ஸ்மார்ட்போன் அறிமுகம்: விலை, சிறப்பு அம்சங்கள் | samsung m34 5g smartphone launched in india price specifications - hindutamil.in"
technology,''மனிதர்களைவிட எங்களால் உலகை சிறப்பாக வழிநடத்த இயலும்'' - ஐ.நா.வில் உறுதியளித்த AI robots | AI robots at UN reckon they could run the world better - hindutamil.in
technology,தீங்கிழைக்கும் கடன் செயலிகளை ஆப் ஸ்டோரில் இருந்து நீக்கியது ஆப்பிள்! | apple has removed malicious lending application from app store in india - hindutamil.in
technology,மெட்டாவின் த்ரெட்ஸ்: வழக்கு தொடுக்கும் முடிவில் எலான் மஸ்கின் ட்விட்டர் | Twitter to file Litigation intellectual property right violation on Meta Threads - hindutamil.in
technology,ட்விட்டருக்கு போட்டியாக ‘த்ரெட்ஸ்’ புதிய செயலி: மெட்டா நிறுவனம் அறிமுகம் | 'Threads' new app to compete with Twitter Meta company launched - hindutamil.in
technology,இந்தியாவில் பயன்பாட்டுக்கு வந்த மெட்டாவின் த்ரெட்ஸ்: டவுன்லோட் செய்வது முதல் அம்சங்கள் வரை! | twitter alternative meta threads available in india how to download features - hindutamil.in
technology,"இந்தியாவில் ஒன்பிளஸ் நார்ட் 3 ஸ்மார்ட்போன் அறிமுகம்: விலை, சிறப்பு அம்சங்கள் | oneplus nord 3 smartphone launched in india price specifications - hindutamil.in"
technology,"யுபிஐ பயன்பாட்டு அம்சத்துடன் நோக்கியா 110 4ஜி போன் இந்தியாவில் அறிமுகம்: விலை, சிறப்பு அம்சங்கள் | nokia 110 4g feature phone launched in india with upi scan pay feature - hindutamil.in"
technology,ட்விட்டருக்கு மாற்றாக நாளை மறுநாள் அறிமுகமாகிறது மெட்டாவின் த்ரெட்ஸ் | meta to launch threads alternative for twitter social network on july six - hindutamil.in
technology,இனி வெரிஃபைடு கணக்குள்ள பயனர்கள் மட்டுமே TweetDeck பயன்படுத்த இயலும்: ட்விட்டரின் அடுத்த அதிரடி | Twitter says users must be verified to access TweetDeck - hindutamil.in
